Packet Index,Arrival Time,GeneratingTime,FlowDelay,MulticastIdx,GWDelay,UEDelay,Protocol
297.0,43.8607509136,40.6923940182,3.1703729629,3.0,2000.0,500.0,3GPP
298.0,43.9558260441,40.8017449379,3.1560971737,3.0,2000.0,500.0,3GPP
299.0,44.0612909794,40.9039299488,3.1593770981,3.0,2000.0,500.0,3GPP
300.0,44.1618659496,41.0062661171,3.1576159,3.0,2000.0,500.0,3GPP
301.0,44.2674889565,41.1106610298,3.1588439942,3.0,2000.0,500.0,3GPP
302.0,44.368074894,41.215485096,3.1546058655,3.0,2000.0,500.0,3GPP
303.0,44.4765040875,41.320223093,3.158297062,3.0,2000.0,500.0,3GPP
304.0,44.5828089714,41.4253480434,3.1594769955,3.0,2000.0,500.0,3GPP
305.0,44.6852340698,41.5315790176,3.1556711197,3.0,2000.0,500.0,3GPP
306.0,44.7883369923,41.6342840195,3.1560690403,3.0,2000.0,500.0,3GPP
307.0,44.8910939693,41.7361550331,3.1569550037,3.0,2000.0,500.0,3GPP
308.0,44.992470026,41.8397951126,3.1546909809,3.0,2000.0,500.0,3GPP
309.0,45.102077961,41.9450221062,3.1590719223,3.0,2000.0,500.0,3GPP
310.0,45.2049329281,42.0512330532,3.1557159424,3.0,2000.0,500.0,3GPP
311.0,45.3200490475,42.1541190147,3.1679461003,3.0,2000.0,500.0,3GPP
312.0,45.4105889797,42.2563080788,3.1562969684,3.0,2000.0,500.0,3GPP
313.0,45.5112481117,42.3581581116,3.1551060676,3.0,2000.0,500.0,3GPP
314.0,45.6174299717,42.4642179012,3.155228138,3.0,2000.0,500.0,3GPP
315.0,45.7220709324,42.5663781166,3.1577088833,3.0,2000.0,500.0,3GPP
316.0,45.8269999027,42.6692268848,3.1597890854,3.0,2000.0,500.0,3GPP
317.0,45.9294509888,42.772687912,3.1587791443,3.0,2000.0,500.0,3GPP
318.0,46.0352530479,42.8756980896,3.1615710258,3.0,2000.0,500.0,3GPP
